sort_order,repo_uri,resource_uri,parent_uri,archival_object_uri,resource_title,archival_object_title,archival_object_level,extent_number,extent_type,extent_portion
00000.00633,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020109,Othniel Charles Marsh papers,"Hatcher, John Bell (1861-1904)",file,,,
00000.00634,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020110,Othniel Charles Marsh papers,"Hatcher, John Bell (1861-1904)",file,,,
00000.00635,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020111,Othniel Charles Marsh papers,"Hatcher, John Bell (1861-1904)",file,,,
00000.00636,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020112,Othniel Charles Marsh papers,"Haughton, Samuel (1821-1897)",file,,,
00000.00637,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020113,Othniel Charles Marsh papers,"Hawkins, Benjamin Waterhouse (1807-1889)",file,,,
00000.00638,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020114,Othniel Charles Marsh papers,"Hawley, Joseph Roswell (1826-1905)",file,,,
00000.00639,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020115,Othniel Charles Marsh papers,"Hawley, R.E.",file,,,
00000.00640,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020116,Othniel Charles Marsh papers,"Hay, John (1838-1905)",file,,,
00000.00641,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020117,Othniel Charles Marsh papers,"Hay, Kate Erroll",file,,,
00000.00642,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020118,Othniel Charles Marsh papers,"Hay, Oliver Perry (1846-1930)",file,,,
00000.00643,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020119,Othniel Charles Marsh papers,"Hay, Robert (1835-1895)",file,,,
00000.00644,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020120,Othniel Charles Marsh papers,"Hay, Mrs. Robert",file,,,
00000.00645,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020121,Othniel Charles Marsh papers,"Hayden, Ferdinand Vandever (1829-1887)",file,,,
00000.00646,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020122,Othniel Charles Marsh papers,"Heath, William M.",file,,,
00000.00647,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020123,Othniel Charles Marsh papers,"Hebard, Grace Raymond (1861-1936)",file,,,
00000.00648,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020124,Othniel Charles Marsh papers,"Hector, James (1834-1907)",file,,,
00000.00649,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020125,Othniel Charles Marsh papers,"Heiney, W.M.",file,,,
00000.00650,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020126,Othniel Charles Marsh papers,"Heisey, Jacob",file,,,
00000.00651,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020127,Othniel Charles Marsh papers,"Heldreich, T.",file,,,
00000.00652,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020128,Othniel Charles Marsh papers,"Hemenway, Mrs. Samuel",file,,,
00000.00653,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020129,Othniel Charles Marsh papers,"Hendrick, G. Dix",file,,,
00000.00654,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020130,Othniel Charles Marsh papers,"Henry, Joseph (1797-1878)",file,,,
00000.00655,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020131,Othniel Charles Marsh papers,"Henry, Michael",file,,,
00000.00656,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020132,Othniel Charles Marsh papers,"Herbert, Hilary Abner (1834-1919)",file,,,
00000.00657,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020133,Othniel Charles Marsh papers,"Herbert, John G.",file,,,
00000.00658,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020134,Othniel Charles Marsh papers,"Herbert, O.C.",file,,,
00000.00659,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020135,Othniel Charles Marsh papers,"Hermann, Adam",file,,,
00000.00660,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020136,Othniel Charles Marsh papers,Herring's Express Company,file,,,
00000.00661,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020137,Othniel Charles Marsh papers,"Hersey, Samuel J.",file,,,
00000.00662,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020138,Othniel Charles Marsh papers,"Herzer, H.",file,,,
00000.00663,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020139,Othniel Charles Marsh papers,"Heukel m, Sigenbeck van",file,,,
00000.00664,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020140,Othniel Charles Marsh papers,"Hewitt, Abram Stevens (1822-1903)",file,,,
00000.00665,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020141,Othniel Charles Marsh papers,"Hielscher, Theo.",file,,,
00000.00666,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020142,Othniel Charles Marsh papers,"Hiestand, W. D.",file,,,
00000.00667,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020143,Othniel Charles Marsh papers,"Hilgard, Eugene Woldmar (1833-1916)",file,,,
00000.00668,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020144,Othniel Charles Marsh papers,"Hilgard, Julius Erasmus (1825-1891)",file,,,
00000.00669,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020145,Othniel Charles Marsh papers,"Hill, Alfred James (1833-1895)",file,,,
00000.00670,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020146,Othniel Charles Marsh papers,"Hill, James Jerome (1838-1916)",file,,,
00000.00671,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020147,Othniel Charles Marsh papers,"Hill, Robert Thomas (1858-1941)",file,,,
00000.00672,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020148,Othniel Charles Marsh papers,"Hills, Richard Charles (1848-1923)",file,,,
00000.00673,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020149,Othniel Charles Marsh papers,"Hinds, John Tredelle Dillard (1847-1921)",file,,,
00000.00674,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020150,Othniel Charles Marsh papers,"Hine, William and Co.",file,,,
00000.00675,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020151,Othniel Charles Marsh papers,"Hinkle, Philip",file,,,
00000.00676,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020152,Othniel Charles Marsh papers,"Hitchcock, Charles Henry (1836-1919)",file,,,
00000.00677,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020153,Othniel Charles Marsh papers,"Hitchcock, Edward, Sr. (1793-1864)",file,,,
00000.00678,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020154,Othniel Charles Marsh papers,"Hitchcock, Edward, Jr. (1828-1911)",file,,,
00000.00679,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020155,Othniel Charles Marsh papers,"Hodges, Henry Clay (1831-1917)",file,,,
00000.00680,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020156,Othniel Charles Marsh papers,"Holbrook, John Edwards (1794-1871)",file,,,
00000.00681,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020157,Othniel Charles Marsh papers,"Holden, Edward Singleton (1846-1914)",file,,,
00000.00682,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020158,Othniel Charles Marsh papers,"Holmes, Francis Simmons (1815-1882)",file,,,
00000.00683,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020159,Othniel Charles Marsh papers,"Holmes, Oliver Wendell (1841-1935)",file,,,
00000.00684,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020160,Othniel Charles Marsh papers,"Holmes, William Henry (1846-1917)",file,,,
00000.00685,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020161,Othniel Charles Marsh papers,"Home, Joseph",file,,,
00000.00686,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020162,Othniel Charles Marsh papers,"Honeyman, David",file,,,
00000.00687,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020163,Othniel Charles Marsh papers,"Hooker, Sir Joseph Dalton (1817-1911)",file,,,
00000.00688,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020164,Othniel Charles Marsh papers,Hopson and Sherman,file,,,
00000.00689,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020165,Othniel Charles Marsh papers,"Horus, Henry",file,,,
00000.00690,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020166,Othniel Charles Marsh papers,"Hoskins, J.C.C.",file,,,
00000.00691,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020167,Othniel Charles Marsh papers,"Hotchkiss, A.B.",file,,,
00000.00692,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020168,Othniel Charles Marsh papers,"Hovey, Edrnund Otis (1862-1924)",file,,,
00000.00693,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020169,Othniel Charles Marsh papers,"Hovey, Horace Carter (1833-1914)",file,,,
00000.00694,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020170,Othniel Charles Marsh papers,"Howell, Edwin Eugene (1845-1911)",file,,,
00000.00695,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020171,Othniel Charles Marsh papers,"Howell, Robert (1801-?)",file,,,
00000.00696,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020172,Othniel Charles Marsh papers,"Howland, H.H.",file,,,
00000.00697,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020173,Othniel Charles Marsh papers,"Hoyt, Henry Martin (1830-1892)",file,,,
00000.00698,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020174,Othniel Charles Marsh papers,"Hoyt, M. L.",file,,,
00000.00699,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020175,Othniel Charles Marsh papers,"Hubbard, Elbert Hamilton (1849-3912)",file,,,
00000.00700,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020176,Othniel Charles Marsh papers,"Hubbell, S.F.",file,,,
