total_count,2017
repository,Manuscripts and Archives

repo_uri,resource_uri,parent_uri,archival_object_uri,resource_title,archival_object_title,archival_object_level,extent_number,extent_type,extent_portion
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020436,Othniel Charles Marsh papers,"Molthrop, William H.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020437,Othniel Charles Marsh papers,"Montgomery, L.M.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020438,Othniel Charles Marsh papers,"Montjoy, S.C.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020439,Othniel Charles Marsh papers,"Moody, Eliza P.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020440,Othniel Charles Marsh papers,"Moore, Benjamin L.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020441,Othniel Charles Marsh papers,"Moore, Charles",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020442,Othniel Charles Marsh papers,"Moore, Homer",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020443,Othniel Charles Marsh papers,"Moore, James Edgar (1845-?)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020444,Othniel Charles Marsh papers,"Moore, James Miles (1837-1905)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020445,Othniel Charles Marsh papers,"Morgan, G.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020446,Othniel Charles Marsh papers,"Morgan, W.W.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020447,Othniel Charles Marsh papers,"Morison, George Shattuck (1842-1903)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020448,Othniel Charles Marsh papers,"Morris, William B.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020449,Othniel Charles Marsh papers,"Morse, Charles J.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020450,Othniel Charles Marsh papers,"Morse, Edward Sylvester (1838-1925)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020451,Othniel Charles Marsh papers,"Morstatter, Jacob",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020452,Othniel Charles Marsh papers,"Morton, Henry (1837-1902)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020453,Othniel Charles Marsh papers,"Moseley, Henry Nottidge (1844-1891)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020454,Othniel Charles Marsh papers,"Mosley, G.M.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020455,Othniel Charles Marsh papers,"Moss, Jesse Lathtop (1847-?)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020456,Othniel Charles Marsh papers,"Mudge, Benjamin Franklin (1817-1879)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020457,Othniel Charles Marsh papers,"Mudge, Benjamin Franklin (1817-1879)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020458,Othniel Charles Marsh papers,"Mudge, Benjamin Franklin (1817-1879)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020459,Othniel Charles Marsh papers,"Mudge, Benjamin Franklin (1817-1879)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020460,Othniel Charles Marsh papers,"Mudge, Benjamin Franklin (1817-1879)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020461,Othniel Charles Marsh papers,"Mudge, Benjamin Franklin (1817-1879)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020462,Othniel Charles Marsh papers,"Mudge, Benjamin Franklin (1817-1879)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020463,Othniel Charles Marsh papers,"Mudge, Charles F.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020464,Othniel Charles Marsh papers,"Mudge, Mrs. C.F.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020465,Othniel Charles Marsh papers,"Mudge, Mary E.A.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020466,Othniel Charles Marsh papers,"Mudge, Mell R.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020467,Othniel Charles Marsh papers,"Muldron, H. L.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020468,Othniel Charles Marsh papers,"Muller, Frederik and Co.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020469,Othniel Charles Marsh papers,"Mulligan, John P.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020470,Othniel Charles Marsh papers,"Munoz, Adolfo",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020471,Othniel Charles Marsh papers,"Murray, George C.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020472,Othniel Charles Marsh papers,"Museo de la Plata, Director",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020473,Othniel Charles Marsh papers,"Nash, H.C.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020474,Othniel Charles Marsh papers,National Academy of Sciences,file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020475,Othniel Charles Marsh papers,"Neal, Stewart",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020476,Othniel Charles Marsh papers,"Nebey, E.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020477,Othniel Charles Marsh papers,"Nelson, Edward T.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020478,Othniel Charles Marsh papers,"Nelson, John Young (1826-?)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020479,Othniel Charles Marsh papers,"Nelson, W.H.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020480,Othniel Charles Marsh papers,"Nesbit, T. Murray",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020481,Othniel Charles Marsh papers,"Nesbitt, E.G.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020482,Othniel Charles Marsh papers,"Neville, W.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020483,Othniel Charles Marsh papers,New England Magazine,file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020484,Othniel Charles Marsh papers,"New York, New Haven and Hartford Railroad",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020485,Othniel Charles Marsh papers,"Newberry, John Strong (1822-1892)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020486,Othniel Charles Marsh papers,"Newberry, John Strong (1822-1892)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020487,Othniel Charles Marsh papers,"Newcomb, Simon (1835-1909)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020488,Othniel Charles Marsh papers,"Newcomb, Simon (1835-1909)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020489,Othniel Charles Marsh papers,"Newcomb, Simon (1835-1909)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020490,Othniel Charles Marsh papers,"Newcomb, Simon (1835-1909)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020491,Othniel Charles Marsh papers,"Newcomb, Simon (1835-1909)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020492,Othniel Charles Marsh papers,"Newman, E.S.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020493,Othniel Charles Marsh papers,"Newton, Edwin Tulley (1840-1930)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020494,Othniel Charles Marsh papers,"Newton, Hubert Anson (1830-1896)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020495,Othniel Charles Marsh papers,"Newton, R.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020496,Othniel Charles Marsh papers,"Nichols, C.B.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020497,Othniel Charles Marsh papers,"Nicholson, Henry Alleyne (1844-1899)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020498,Othniel Charles Marsh papers,"Niemeyer, John Henry (1839-1932)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020499,Othniel Charles Marsh papers,"Nightingale, A.L.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020500,Othniel Charles Marsh papers,"Niven, William (1850-1937)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020501,Othniel Charles Marsh papers,"Nolan, Edward James (1846-?)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020502,Othniel Charles Marsh papers,"Nolen, Andrew",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020503,Othniel Charles Marsh papers,"Nolub, Ernst",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020504,Othniel Charles Marsh papers,"Nordhoff, Charles (1830-1901)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020505,Othniel Charles Marsh papers,"North, Frank Joshua (1840-1885)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020506,Othniel Charles Marsh papers,"North, Lute",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020507,Othniel Charles Marsh papers,"Norton, O.D.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020508,Othniel Charles Marsh papers,"Nugent, William E.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020509,Othniel Charles Marsh papers,"O'Brien, John S.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020510,Othniel Charles Marsh papers,"O'Neill, Charles (1821-1893)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020511,Othniel Charles Marsh papers,"Oppel, A.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020512,Othniel Charles Marsh papers,"Ord, Edward Otho Cresap (1818-1883)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020513,Othniel Charles Marsh papers,"Ord, P.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020514,Othniel Charles Marsh papers,"Orton, James (1830-1877)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020515,Othniel Charles Marsh papers,"Ortoz, J.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020516,Othniel Charles Marsh papers,"Osborn, Henry Fairfield (1857-1935)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020517,Othniel Charles Marsh papers,"Osborne, James H.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020518,Othniel Charles Marsh papers,"Outhwaite, Joseph H. (1841-1907)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020519,Othniel Charles Marsh papers,"Overton, James M.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020520,Othniel Charles Marsh papers,"Owen, Charles Hunter (1838-1922)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020521,Othniel Charles Marsh papers,"Owen, Sir Richard (1804-1892)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020522,Othniel Charles Marsh papers,"Owen, Richard H.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020523,Othniel Charles Marsh papers,"P., M.E.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020524,Othniel Charles Marsh papers,"Packard, Alpheus Spring (1839-1905)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020525,Othniel Charles Marsh papers,"Packard, Lewis Richard (1836-1884)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020526,Othniel Charles Marsh papers,"Palmer, Edward (18314911)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020527,Othniel Charles Marsh papers,"Parke, Charles",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020528,Othniel Charles Marsh papers,"Parke, John Grubb (1827-1900)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020529,Othniel Charles Marsh papers,"Parker, Francis Jewett (1825-1909)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020530,Othniel Charles Marsh papers,"Parker, John D.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020531,Othniel Charles Marsh papers,"Parker, William Kitchen (1823-1890)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020532,Othniel Charles Marsh papers,"Patterson, C.P.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020533,Othniel Charles Marsh papers,"Pattinson, N.L.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020534,Othniel Charles Marsh papers,"Pavlow, Alexsei P. (1854-1929)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020535,Othniel Charles Marsh papers,"Pavlow, Marie",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020536,Othniel Charles Marsh papers,"Peale, Albert Charles (1849-1913)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020537,Othniel Charles Marsh papers,"Peck, B.F.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020538,Othniel Charles Marsh papers,"Peck, T.C.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020539,Othniel Charles Marsh papers,"Peck, W.A.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020540,Othniel Charles Marsh papers,"Peckham, Stephen Farnum (1839-1916)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020541,Othniel Charles Marsh papers,"Peirce, Charles S. (1839-1914)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020542,Othniel Charles Marsh papers,"Penfield, Edward W.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020543,Othniel Charles Marsh papers,"Penney, Charles George (1844-1926)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020544,Othniel Charles Marsh papers,"Pepper, William (1843-1898)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020545,Othniel Charles Marsh papers,"Percy, Harold",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020546,Othniel Charles Marsh papers,"Perkins, Maurice (1836-1901)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020547,Othniel Charles Marsh papers,"Perrigo, George W.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020548,Othniel Charles Marsh papers,"Perry, John",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020549,Othniel Charles Marsh papers,"Peters, Christian Henry Frederick (1813-1890)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020550,Othniel Charles Marsh papers,"Peters, William K.H. (1815-1884)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020551,Othniel Charles Marsh papers,"Peterson, Olof August (1865-1933)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020552,Othniel Charles Marsh papers,"Petich, Louis",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020553,Othniel Charles Marsh papers,"Petrie, William M. Flinders (1853-?)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020554,Othniel Charles Marsh papers,"Pettigrew, F.W.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020555,Othniel Charles Marsh papers,"Phelps, George C.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020556,Othniel Charles Marsh papers,"Phelps, M. Stuart",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020557,Othniel Charles Marsh papers,"Phelps, William E.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020558,Othniel Charles Marsh papers,"Phelps, William Walter (1839-1894)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020559,Othniel Charles Marsh papers,"Phillips, Andrew Wheeler (1844-1915)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020560,Othniel Charles Marsh papers,"Phillips, J.W.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020561,Othniel Charles Marsh papers,"Phillips, John S.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020562,Othniel Charles Marsh papers,"Philips, L.E.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020563,Othniel Charles Marsh papers,"Phipps, Henry (1839-1930)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020564,Othniel Charles Marsh papers,"Phister, A.V.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020565,Othniel Charles Marsh papers,"Phythian, Robert Lees (1835-1917)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020566,Othniel Charles Marsh papers,"Pickering, Edward Charles (1846-1919)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020567,Othniel Charles Marsh papers,"Pilling, James Constantine (1846-1895)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020568,Othniel Charles Marsh papers,"Pilling, James Constantine (1846-1895)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020569,Othniel Charles Marsh papers,"Pilling, James Constantine (1846-1895)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020570,Othniel Charles Marsh papers,"Pilling, James Constantine (1846-1895)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020571,Othniel Charles Marsh papers,"Pinard, J. B. and Sons",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020572,Othniel Charles Marsh papers,"Pinart, Alphonse Louis (1852-1911)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020573,Othniel Charles Marsh papers,"Pixley, M.S.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020574,Othniel Charles Marsh papers,"Platt, Orvill Hitchcock (1827-1905)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020575,Othniel Charles Marsh papers,"Playfair, Edith",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020576,Othniel Charles Marsh papers,"Playfair, Sir Lyon (1818-1898)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020577,Othniel Charles Marsh papers,"Pomeroy, Lucien",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020578,Othniel Charles Marsh papers,"Poore, Ben Perley (1820-1887)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020579,Othniel Charles Marsh papers,"Pope, James Worden (1846-1919)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020580,Othniel Charles Marsh papers,"Porter, John Addison (1856-1900)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020581,Othniel Charles Marsh papers,"Porter, J.W.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020582,Othniel Charles Marsh papers,"Porter, Noah (1811-1892)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020583,Othniel Charles Marsh papers,"Potter, William Bleecker (1846-1914)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020584,Othniel Charles Marsh papers,"Potts, John",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020585,Othniel Charles Marsh papers,"Pouchet, Georges (1833-1894)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020586,Othniel Charles Marsh papers,"Poulton, Edward Bagnall (1856-1943)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020587,Othniel Charles Marsh papers,"Pourtales, Louis Francois de (1823-1880)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020588,Othniel Charles Marsh papers,"Powell, John Wesley (1834-1902)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020589,Othniel Charles Marsh papers,"Powell, John Wesley (1834-1902)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020590,Othniel Charles Marsh papers,"Powell, John Wesley (1834-1902)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020591,Othniel Charles Marsh papers,"Pratt, Willard N.",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020592,Othniel Charles Marsh papers,"Prestwich, Sir Joseph (1812-1896)",file,,,
/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020593,Othniel Charles Marsh papers,"Pruyn, John V.L. (Mrs.)",file,,,
